MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
354212000,2024-09-29T00:00:33,26.07105,-80.11538,0.1,118.0,183.0,NYK METEOR,IMO9337638,3ENA9,70.0,5.0,294.0,32.0,12.3,70.0,A
366841000,2024-09-29T00:00:24,36.8535,-76.31083,0.0,315.0,40.0,CAPE RAY,IMO7530810,KAFI,70.0,5.0,198.0,32.0,7.8,70.0,A
367211000,2024-09-29T00:01:26,40.45515,-74.05469,0.0,0.0,27.0,USNS STOCKHAM,IMO7825423,NUJR,70.0,5.0,279.0,32.0,0.0,70.0,A
538005751,2024-09-29T00:00:47,45.58225,-125.30372,10.3,174.9,174.0,WIDE INDIA,IMO9698252,V7GQ9,70.0,0.0,255.0,37.0,11.4,70.0,A
338068000,2024-09-29T00:00:57,28.99087,-90.21424,11.3,156.6,162.0,SQUALL,IMO9690391,WDI5397,70.0,0.0,76.0,20.0,4.5,70.0,A
210982000,2024-09-29T00:01:06,30.09792,-88.42932,0.0,155.0,262.0,PEDHOULAS LEADER,IMO9323065,C4SX2,70.0,1.0,229.0,32.0,6.2,70.0,A
316001633,2024-09-29T00:00:09,42.56831,-79.8968,11.5,237.5,237.0,CSL ASSINIBOINE,IMO7413218,VCKQ,70.0,0.0,225.0,24.0,6.9,70.0,A
563198500,2024-09-29T00:00:30,33.7597,-118.21404,0.0,187.1,1.0,MH PEGASUS,IMO9967421,9V8720,71.0,5.0,272.0,43.0,12.6,71.0,A
353775000,2024-09-29T00:01:08,31.99037,-80.36109,0.0,296.8,204.0,MSC BARBARA,IMO9226932,HODU,70.0,1.0,304.0,40.0,12.5,74.0,A
366606000,2024-09-29T00:01:17,21.31155,-157.86567,0.0,333.3,8.0,HAWAII RESPONDER,IMO9043897,WBO8589,70.0,5.0,59.0,14.0,5.2,70.0,A
316003289,2024-09-29T00:00:13,49.1437,-123.87109,0.0,199.2,511.0,PRINCESS SUPERIOR,IMO7343669,CZ4348,79.0,0.0,117.0,20.0,4.5,79.0,A
351446000,2024-09-29T00:00:30,18.40859,-119.66172,17.8,297.2,298.0,MORNING CAROLINE,IMO9338723,H3OO,79.0,0.0,199.0,32.0,7.5,79.0,A
367123560,2024-09-29T00:00:24,28.99258,-90.16769,0.3,360.0,511.0,KYLIE D,IMO8658102,WDJ2577,70.0,8.0,40.0,10.0,0.0,70.0,A
311040800,2024-09-29T00:00:19,31.3704,-128.30093,17.1,295.5,298.0,HARMONY LEADER,IMO9441568,C6YP3,70.0,0.0,200.0,32.0,8.2,70.0,A
636018154,2024-09-29T00:01:12,29.83332,-89.99577,0.0,238.6,9.0,DORIC ARMOUR,IMO9764049,D5OK8,70.0,1.0,229.0,32.0,7.7,70.0,A
636013693,2024-09-29T00:00:15,47.26158,-122.38788,0.0,81.0,133.0,YM UNIFORM,IMO9337482,A8OR8,74.0,5.0,333.0,42.0,14.7,74.0,A
311000076,2024-09-29T00:00:46,30.38265,-81.63038,0.0,28.3,299.0,STOJA,IMO9585558,C6AK9,79.0,5.0,190.0,33.0,9.6,79.0,A
249011000,2024-09-29T00:01:06,40.66707,-74.07062,0.0,175.8,298.0,TITUS,IMO9700512,9HA4089,70.0,5.0,199.0,36.0,9.8,70.0,A
538008981,2024-09-29T00:00:09,24.41724,-114.41959,11.6,126.4,125.0,KANGTING,IMO9860271,V7A4152,70.0,0.0,180.0,30.0,8.4,70.0,A
