,Port hub,Year,latitude,longitude,Major/Minor ports,Loaded InBound DOMESTIC,Empty InBound DOMESTIC,Loaded OutBound DOMESTIC,Empty OutBound DOMESTIC,Total DOMESTIC,Loaded InBound FOREIGN,Loaded OutBound  FOREIGN,Total OutBound  FOREIGN,Total Loaded Grand,Count of Event_Amphetamines,Count of Event_Anabolic steroids,Count of Event_Barbiturates,Count of Event_Benzodiazepines,Count of Event_Cannabis,Count of Event_Class A,Count of Event_Class B,Count of Event_Class C,Count of Event_Classification Unknown,Count of Event_Cocaine,Count of Event_Crack,Count of Event_Ecstasy,Count of Event_GHB,Count of Event_Ketamine,Count of Event_LSD,Count of Event_Mephedrone,Count of Event_Methadone,Count of Event_Morphine,Count of Event_Nitrous Oxide,Count of Event_Other Class A,Count of Event_Other Class B,Count of Event_Other Class C,Count of Event_Temazepam,Count of Event_Unnamed: 24,Sum Qty (kg)_Amphetamines,Sum Qty (kg)_Anabolic steroids,Sum Qty (kg)_Barbiturates,Sum Qty (kg)_Benzodiazepines,Sum Qty (kg)_Cannabis,Sum Qty (kg)_Class A,Sum Qty (kg)_Class B,Sum Qty (kg)_Class C,Sum Qty (kg)_Classification Unknown,Sum Qty (kg)_Cocaine,Sum Qty (kg)_Crack,Sum Qty (kg)_Ecstasy,Sum Qty (kg)_GHB,Sum Qty (kg)_Ketamine,Sum Qty (kg)_LSD,Sum Qty (kg)_Mephedrone,Sum Qty (kg)_Methadone,Sum Qty (kg)_Morphine,Sum Qty (kg)_Nitrous Oxide,Sum Qty (kg)_Other Class A,Sum Qty (kg)_Other Class B,Sum Qty (kg)_Other Class C,Sum Qty (kg)_Temazepam,Sum Qty (kg)_Unnamed: 24,Sum Qty (lbs)_Amphetamines,Sum Qty (lbs)_Anabolic steroids,Sum Qty (lbs)_Barbiturates,Sum Qty (lbs)_Benzodiazepines,Sum Qty (lbs)_Cannabis,Sum Qty (lbs)_Class A,Sum Qty (lbs)_Class B,Sum Qty (lbs)_Class C,Sum Qty (lbs)_Classification Unknown,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Crack,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_GHB,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_LSD,Sum Qty (lbs)_Mephedrone,Sum Qty (lbs)_Methadone,Sum Qty (lbs)_Morphine,Sum Qty (lbs)_Nitrous Oxide,Sum Qty (lbs)_Other Class A,Sum Qty (lbs)_Other Class B,Sum Qty (lbs)_Other Class C,Sum Qty (lbs)_Temazepam,Sum Qty (lbs)_Unnamed: 24
138,Sussex and Hampshire,2021.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27597.941,149.0,60.0,0.0,169.0,10202.0,2264.0,10443.0,308.0,1979.0,1169.0,392.0,748.0,7.0,70.0,25.0,2.0,38.0,19.0,0.0,503.0,209.0,91.0,4.0,0.0,12.82,34.42,0.0,8.0,0.0,0.0,0.0,0.0,0.0,73.85000000000001,1.7200000000000002,8.84,0.47,1.71,0.04,0.0,1.6400000000000001,1.25,0.0,0.0,0.0,0.0,0.02,0.0,5.815061098964902,15.61266794277472,0.0,3.628743275485118,0.0,0.0,0.0,0.0,0.0,33.497836361821996,0.7801798042293004,4.009761319411055,0.2131886674347506,0.7756438751349439,0.0181437163774254,0.0,0.7438923714744491,0.5669911367945497,0.0,0.0,0.0,0.0,0.0090718581887127,0.0
139,Sussex and Hampshire,2021.0,50.9065,-1.4428611111111111,Minor port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2768.947,149.0,60.0,0.0,169.0,10202.0,2264.0,10443.0,308.0,1979.0,1169.0,392.0,748.0,7.0,70.0,25.0,2.0,38.0,19.0,0.0,503.0,209.0,91.0,4.0,0.0,12.82,34.42,0.0,8.0,0.0,0.0,0.0,0.0,0.0,73.85000000000001,1.7200000000000002,8.84,0.47,1.71,0.04,0.0,1.6400000000000001,1.25,0.0,0.0,0.0,0.0,0.02,0.0,5.815061098964902,15.61266794277472,0.0,3.628743275485118,0.0,0.0,0.0,0.0,0.0,33.497836361821996,0.7801798042293004,4.009761319411055,0.2131886674347506,0.7756438751349439,0.0181437163774254,0.0,0.7438923714744491,0.5669911367945497,0.0,0.0,0.0,0.0,0.0090718581887127,0.0
140,Sussex and Hampshire,2022.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.611,130.0,35.0,0.0,109.0,9310.0,0.0,0.0,184.0,0.0,1524.0,359.0,868.0,6.0,68.0,19.0,2.0,31.0,15.0,0.0,92.0,189.0,39.0,0.0,911.0,5.22,1.0899999999999999,0.0,4.89,0.0,0.0,0.0,0.0,0.0,51.11,2.32,30.32,0.02,0.7799999999999999,13.78,0.0,2.08,0.86,0.0,0.0,0.0,0.0,0.0,0.0,2.367754987254039,0.49441627128484716,0.0,2.2180693271402783,0.0,0.0,0.0,0.0,0.0,23.18313360125555,1.0523355498906841,13.752937014088596,0.0090718581887127,0.35380246935979875,6.250510292023116,0.0,0.9434732516261306,0.39008990211465,0.0,0.0,0.0,0.0,0.0,0.0
141,Sussex and Hampshire,2022.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.152,130.0,35.0,0.0,109.0,9310.0,0.0,0.0,184.0,0.0,1524.0,359.0,868.0,6.0,68.0,19.0,2.0,31.0,15.0,0.0,92.0,189.0,39.0,0.0,911.0,5.22,1.0899999999999999,0.0,4.89,0.0,0.0,0.0,0.0,0.0,51.11,2.32,30.32,0.02,0.7799999999999999,13.78,0.0,2.08,0.86,0.0,0.0,0.0,0.0,0.0,0.0,2.367754987254039,0.49441627128484716,0.0,2.2180693271402783,0.0,0.0,0.0,0.0,0.0,23.18313360125555,1.0523355498906841,13.752937014088596,0.0090718581887127,0.35380246935979875,6.250510292023116,0.0,0.9434732516261306,0.39008990211465,0.0,0.0,0.0,0.0,0.0,0.0
142,Sussex and Hampshire,2022.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2913.7339999999995,130.0,35.0,0.0,109.0,9310.0,0.0,0.0,184.0,0.0,1524.0,359.0,868.0,6.0,68.0,19.0,2.0,31.0,15.0,0.0,92.0,189.0,39.0,0.0,911.0,5.22,1.0899999999999999,0.0,4.89,0.0,0.0,0.0,0.0,0.0,51.11,2.32,30.32,0.02,0.7799999999999999,13.78,0.0,2.08,0.86,0.0,0.0,0.0,0.0,0.0,0.0,2.367754987254039,0.49441627128484716,0.0,2.2180693271402783,0.0,0.0,0.0,0.0,0.0,23.18313360125555,1.0523355498906841,13.752937014088596,0.0090718581887127,0.35380246935979875,6.250510292023116,0.0,0.9434732516261306,0.39008990211465,0.0,0.0,0.0,0.0,0.0,0.0
143,Sussex and Hampshire,2022.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31277.572,130.0,35.0,0.0,109.0,9310.0,0.0,0.0,184.0,0.0,1524.0,359.0,868.0,6.0,68.0,19.0,2.0,31.0,15.0,0.0,92.0,189.0,39.0,0.0,911.0,5.22,1.0899999999999999,0.0,4.89,0.0,0.0,0.0,0.0,0.0,51.11,2.32,30.32,0.02,0.7799999999999999,13.78,0.0,2.08,0.86,0.0,0.0,0.0,0.0,0.0,0.0,2.367754987254039,0.49441627128484716,0.0,2.2180693271402783,0.0,0.0,0.0,0.0,0.0,23.18313360125555,1.0523355498906841,13.752937014088596,0.0090718581887127,0.35380246935979875,6.250510292023116,0.0,0.9434732516261306,0.39008990211465,0.0,0.0,0.0,0.0,0.0,0.0
144,Sussex and Hampshire,2022.0,50.9065,-1.4428611111111111,Minor port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.02,130.0,35.0,0.0,109.0,9310.0,0.0,0.0,184.0,0.0,1524.0,359.0,868.0,6.0,68.0,19.0,2.0,31.0,15.0,0.0,92.0,189.0,39.0,0.0,911.0,5.22,1.0899999999999999,0.0,4.89,0.0,0.0,0.0,0.0,0.0,51.11,2.32,30.32,0.02,0.7799999999999999,13.78,0.0,2.08,0.86,0.0,0.0,0.0,0.0,0.0,0.0,2.367754987254039,0.49441627128484716,0.0,2.2180693271402783,0.0,0.0,0.0,0.0,0.0,23.18313360125555,1.0523355498906841,13.752937014088596,0.0090718581887127,0.35380246935979875,6.250510292023116,0.0,0.9434732516261306,0.39008990211465,0.0,0.0,0.0,0.0,0.0,0.0
145,Sussex and Hampshire,2023.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.849,110.0,40.0,2.0,91.0,9566.0,0.0,0.0,0.0,0.0,1691.0,0.0,888.0,9.0,106.0,13.0,1.0,31.0,27.0,0.0,124.0,211.0,73.0,1.0,1362.0,2.12,7.010000000000001,0.1,1.1099999999999999,0.0,0.0,0.0,0.0,0.0,42.9,0.0,73.21884,0.41,3.8999999999999995,0.11,0.0,2.39,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.9616169680035562,3.1796862951438345,0.0453592909435639,0.50348812947356,0.0,0.0,0.0,0.0,0.0,19.459135814788944,0.0,33.211546661102595,0.1859730928686122,1.7690123467989949,0.0498952200379201,0.0,1.084087053551179,0.4309132639638576,0.0,0.0,0.0,0.0,0.0,0.0
146,Sussex and Hampshire,2023.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.649,110.0,40.0,2.0,91.0,9566.0,0.0,0.0,0.0,0.0,1691.0,0.0,888.0,9.0,106.0,13.0,1.0,31.0,27.0,0.0,124.0,211.0,73.0,1.0,1362.0,2.12,7.010000000000001,0.1,1.1099999999999999,0.0,0.0,0.0,0.0,0.0,42.9,0.0,73.21884,0.41,3.8999999999999995,0.11,0.0,2.39,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.9616169680035562,3.1796862951438345,0.0453592909435639,0.50348812947356,0.0,0.0,0.0,0.0,0.0,19.459135814788944,0.0,33.211546661102595,0.1859730928686122,1.7690123467989949,0.0498952200379201,0.0,1.084087053551179,0.4309132639638576,0.0,0.0,0.0,0.0,0.0,0.0
147,Sussex and Hampshire,2023.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2869.713,110.0,40.0,2.0,91.0,9566.0,0.0,0.0,0.0,0.0,1691.0,0.0,888.0,9.0,106.0,13.0,1.0,31.0,27.0,0.0,124.0,211.0,73.0,1.0,1362.0,2.12,7.010000000000001,0.1,1.1099999999999999,0.0,0.0,0.0,0.0,0.0,42.9,0.0,73.21884,0.41,3.8999999999999995,0.11,0.0,2.39,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.9616169680035562,3.1796862951438345,0.0453592909435639,0.50348812947356,0.0,0.0,0.0,0.0,0.0,19.459135814788944,0.0,33.211546661102595,0.1859730928686122,1.7690123467989949,0.0498952200379201,0.0,1.084087053551179,0.4309132639638576,0.0,0.0,0.0,0.0,0.0,0.0
148,Sussex and Hampshire,2023.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30615.823,110.0,40.0,2.0,91.0,9566.0,0.0,0.0,0.0,0.0,1691.0,0.0,888.0,9.0,106.0,13.0,1.0,31.0,27.0,0.0,124.0,211.0,73.0,1.0,1362.0,2.12,7.010000000000001,0.1,1.1099999999999999,0.0,0.0,0.0,0.0,0.0,42.9,0.0,73.21884,0.41,3.8999999999999995,0.11,0.0,2.39,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.9616169680035562,3.1796862951438345,0.0453592909435639,0.50348812947356,0.0,0.0,0.0,0.0,0.0,19.459135814788944,0.0,33.211546661102595,0.1859730928686122,1.7690123467989949,0.0498952200379201,0.0,1.084087053551179,0.4309132639638576,0.0,0.0,0.0,0.0,0.0,0.0
149,Sussex and Hampshire,2023.0,50.9065,-1.4428611111111111,Minor port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274.328,110.0,40.0,2.0,91.0,9566.0,0.0,0.0,0.0,0.0,1691.0,0.0,888.0,9.0,106.0,13.0,1.0,31.0,27.0,0.0,124.0,211.0,73.0,1.0,1362.0,2.12,7.010000000000001,0.1,1.1099999999999999,0.0,0.0,0.0,0.0,0.0,42.9,0.0,73.21884,0.41,3.8999999999999995,0.11,0.0,2.39,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.9616169680035562,3.1796862951438345,0.0453592909435639,0.50348812947356,0.0,0.0,0.0,0.0,0.0,19.459135814788944,0.0,33.211546661102595,0.1859730928686122,1.7690123467989949,0.0498952200379201,0.0,1.084087053551179,0.4309132639638576,0.0,0.0,0.0,0.0,0.0,0.0
150,Thames and Kent,2018.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.304,651.0,22.0,1.0,143.0,34216.0,0.0,0.0,0.0,0.0,4121.0,2144.0,2770.0,34.0,129.0,63.0,4.0,48.0,11.0,0.0,150.0,110.0,111.0,3.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Thames and Kent,2018.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10204.775,651.0,22.0,1.0,143.0,34216.0,0.0,0.0,0.0,0.0,4121.0,2144.0,2770.0,34.0,129.0,63.0,4.0,48.0,11.0,0.0,150.0,110.0,111.0,3.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Thames and Kent,2018.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24942.518,651.0,22.0,1.0,143.0,34216.0,0.0,0.0,0.0,0.0,4121.0,2144.0,2770.0,34.0,129.0,63.0,4.0,48.0,11.0,0.0,150.0,110.0,111.0,3.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Thames and Kent,2018.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53196.045,651.0,22.0,1.0,143.0,34216.0,0.0,0.0,0.0,0.0,4121.0,2144.0,2770.0,34.0,129.0,63.0,4.0,48.0,11.0,0.0,150.0,110.0,111.0,3.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Thames and Kent,2019.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.83700000000002,651.0,22.0,1.0,143.0,34216.0,0.0,0.0,0.0,0.0,4121.0,2144.0,5303.0,34.0,129.0,63.0,4.0,48.0,11.0,0.0,150.0,110.0,111.0,3.0,1021.0,13.312707,10.1746127,0.001,12.938,0.0,0.0,0.0,0.0,0.0,441.1610364300001,13.352633500000021,469.29615499999994,0.32518600000000003,11.6140944,0.433,0.0,0.97011,0.034000039999999995,0.0,0.0,0.0,0.0,0.0102,0.0,6.038549500594208,4.61513217697381,0.0004535929094356,5.8685850622783065,0.0,0.0,0.0,0.0,0.0,200.10751804392598,6.056659877892798,212.86940833340893,0.14750206384773779,5.268070869356171,0.19640572978563178,0.0,0.4400350173726082,0.0154221770645281,0.0,0.0,0.0,0.0,0.0046266476762434,0.0
155,Thames and Kent,2019.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13140.758,651.0,22.0,1.0,143.0,34216.0,0.0,0.0,0.0,0.0,4121.0,2144.0,5303.0,34.0,129.0,63.0,4.0,48.0,11.0,0.0,150.0,110.0,111.0,3.0,1021.0,13.312707,10.1746127,0.001,12.938,0.0,0.0,0.0,0.0,0.0,441.1610364300001,13.352633500000021,469.29615499999994,0.32518600000000003,11.6140944,0.433,0.0,0.97011,0.034000039999999995,0.0,0.0,0.0,0.0,0.0102,0.0,6.038549500594208,4.61513217697381,0.0004535929094356,5.8685850622783065,0.0,0.0,0.0,0.0,0.0,200.10751804392598,6.056659877892798,212.86940833340893,0.14750206384773779,5.268070869356171,0.19640572978563178,0.0,0.4400350173726082,0.0154221770645281,0.0,0.0,0.0,0.0,0.0046266476762434,0.0
156,Thames and Kent,2019.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.613,651.0,22.0,1.0,143.0,34216.0,0.0,0.0,0.0,0.0,4121.0,2144.0,5303.0,34.0,129.0,63.0,4.0,48.0,11.0,0.0,150.0,110.0,111.0,3.0,1021.0,13.312707,10.1746127,0.001,12.938,0.0,0.0,0.0,0.0,0.0,441.1610364300001,13.352633500000021,469.29615499999994,0.32518600000000003,11.6140944,0.433,0.0,0.97011,0.034000039999999995,0.0,0.0,0.0,0.0,0.0102,0.0,6.038549500594208,4.61513217697381,0.0004535929094356,5.8685850622783065,0.0,0.0,0.0,0.0,0.0,200.10751804392598,6.056659877892798,212.86940833340893,0.14750206384773779,5.268070869356171,0.19640572978563178,0.0,0.4400350173726082,0.0154221770645281,0.0,0.0,0.0,0.0,0.0046266476762434,0.0
157,Thames and Kent,2019.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54034.732,651.0,22.0,1.0,143.0,34216.0,0.0,0.0,0.0,0.0,4121.0,2144.0,5303.0,34.0,129.0,63.0,4.0,48.0,11.0,0.0,150.0,110.0,111.0,3.0,1021.0,13.312707,10.1746127,0.001,12.938,0.0,0.0,0.0,0.0,0.0,441.1610364300001,13.352633500000021,469.29615499999994,0.32518600000000003,11.6140944,0.433,0.0,0.97011,0.034000039999999995,0.0,0.0,0.0,0.0,0.0102,0.0,6.038549500594208,4.61513217697381,0.0004535929094356,5.8685850622783065,0.0,0.0,0.0,0.0,0.0,200.10751804392598,6.056659877892798,212.86940833340893,0.14750206384773779,5.268070869356171,0.19640572978563178,0.0,0.4400350173726082,0.0154221770645281,0.0,0.0,0.0,0.0,0.0046266476762434,0.0
158,Thames and Kent,2020.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.321,742.0,19.0,4.0,144.0,47147.0,9119.0,47954.0,302.0,1300.0,4762.0,2302.0,5938.0,32.0,180.0,90.0,7.0,78.0,13.0,0.0,217.0,165.0,112.0,3.0,0.0,84.89030391,61.243,0.022000000000000002,5.05997,0.0,0.0,0.0,0.0,0.0,307.139197657,11.176047004700001,1259.829396226,0.043438,3.356838764000001,4.3389999999999995,0.0,2.435568,0.067,0.0,0.0,0.0,0.0,0.00405,0.0,38.50563993341257,27.77939055256688,0.0099790440075839,2.295166513957054,0.0,0.0,0.0,0.0,0.0,139.31616226696667,5.06937567685134,571.4496812266967,0.01970316880006513,1.522638261469097,1.9681396340412405,0.0,1.104756375248342,0.0303907249321877,0.0,0.0,0.0,0.0,0.0018370512832143,0.0
159,Thames and Kent,2020.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9693.607,742.0,19.0,4.0,144.0,47147.0,9119.0,47954.0,302.0,1300.0,4762.0,2302.0,5938.0,32.0,180.0,90.0,7.0,78.0,13.0,0.0,217.0,165.0,112.0,3.0,0.0,84.89030391,61.243,0.022000000000000002,5.05997,0.0,0.0,0.0,0.0,0.0,307.139197657,11.176047004700001,1259.829396226,0.043438,3.356838764000001,4.3389999999999995,0.0,2.435568,0.067,0.0,0.0,0.0,0.0,0.00405,0.0,38.50563993341257,27.77939055256688,0.0099790440075839,2.295166513957054,0.0,0.0,0.0,0.0,0.0,139.31616226696667,5.06937567685134,571.4496812266967,0.01970316880006513,1.522638261469097,1.9681396340412405,0.0,1.104756375248342,0.0303907249321877,0.0,0.0,0.0,0.0,0.0018370512832143,0.0
160,Thames and Kent,2020.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21888.894,742.0,19.0,4.0,144.0,47147.0,9119.0,47954.0,302.0,1300.0,4762.0,2302.0,5938.0,32.0,180.0,90.0,7.0,78.0,13.0,0.0,217.0,165.0,112.0,3.0,0.0,84.89030391,61.243,0.022000000000000002,5.05997,0.0,0.0,0.0,0.0,0.0,307.139197657,11.176047004700001,1259.829396226,0.043438,3.356838764000001,4.3389999999999995,0.0,2.435568,0.067,0.0,0.0,0.0,0.0,0.00405,0.0,38.50563993341257,27.77939055256688,0.0099790440075839,2.295166513957054,0.0,0.0,0.0,0.0,0.0,139.31616226696667,5.06937567685134,571.4496812266967,0.01970316880006513,1.522638261469097,1.9681396340412405,0.0,1.104756375248342,0.0303907249321877,0.0,0.0,0.0,0.0,0.0018370512832143,0.0
161,Thames and Kent,2020.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47357.789,742.0,19.0,4.0,144.0,47147.0,9119.0,47954.0,302.0,1300.0,4762.0,2302.0,5938.0,32.0,180.0,90.0,7.0,78.0,13.0,0.0,217.0,165.0,112.0,3.0,0.0,84.89030391,61.243,0.022000000000000002,5.05997,0.0,0.0,0.0,0.0,0.0,307.139197657,11.176047004700001,1259.829396226,0.043438,3.356838764000001,4.3389999999999995,0.0,2.435568,0.067,0.0,0.0,0.0,0.0,0.00405,0.0,38.50563993341257,27.77939055256688,0.0099790440075839,2.295166513957054,0.0,0.0,0.0,0.0,0.0,139.31616226696667,5.06937567685134,571.4496812266967,0.01970316880006513,1.522638261469097,1.9681396340412405,0.0,1.104756375248342,0.0303907249321877,0.0,0.0,0.0,0.0,0.0018370512832143,0.0
162,Thames and Kent,2021.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.501,880.0,29.0,3.0,251.0,60218.0,10067.0,61408.0,504.0,1998.0,4930.0,2794.0,4127.0,44.0,213.0,127.0,2.0,145.0,20.0,0.0,452.0,371.0,197.0,3.0,0.0,12.63,1.57,0.0,2.02,0.0,0.0,0.0,0.0,0.0,417.32,5.340000000000001,228.29999999999998,0.0,1.04,0.36,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.01,0.0,5.728878446172129,0.7121408678139542,0.0,0.9162576770599921,0.0,0.0,0.0,0.0,0.0,189.29339296568122,2.422186136386317,103.55526122415655,0.0,0.4717366258130651,0.16329344739683022,0.0,0.2676198165670272,0.0,0.0,0.0,0.0,0.0,0.0045359290943563,0.0
163,Thames and Kent,2021.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9879.307,880.0,29.0,3.0,251.0,60218.0,10067.0,61408.0,504.0,1998.0,4930.0,2794.0,4127.0,44.0,213.0,127.0,2.0,145.0,20.0,0.0,452.0,371.0,197.0,3.0,0.0,12.63,1.57,0.0,2.02,0.0,0.0,0.0,0.0,0.0,417.32,5.340000000000001,228.29999999999998,0.0,1.04,0.36,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.01,0.0,5.728878446172129,0.7121408678139542,0.0,0.9162576770599921,0.0,0.0,0.0,0.0,0.0,189.29339296568122,2.422186136386317,103.55526122415655,0.0,0.4717366258130651,0.16329344739683022,0.0,0.2676198165670272,0.0,0.0,0.0,0.0,0.0,0.0045359290943563,0.0
164,Thames and Kent,2021.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19873.849,880.0,29.0,3.0,251.0,60218.0,10067.0,61408.0,504.0,1998.0,4930.0,2794.0,4127.0,44.0,213.0,127.0,2.0,145.0,20.0,0.0,452.0,371.0,197.0,3.0,0.0,12.63,1.57,0.0,2.02,0.0,0.0,0.0,0.0,0.0,417.32,5.340000000000001,228.29999999999998,0.0,1.04,0.36,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.01,0.0,5.728878446172129,0.7121408678139542,0.0,0.9162576770599921,0.0,0.0,0.0,0.0,0.0,189.29339296568122,2.422186136386317,103.55526122415655,0.0,0.4717366258130651,0.16329344739683022,0.0,0.2676198165670272,0.0,0.0,0.0,0.0,0.0,0.0045359290943563,0.0
165,Thames and Kent,2021.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51772.781,880.0,29.0,3.0,251.0,60218.0,10067.0,61408.0,504.0,1998.0,4930.0,2794.0,4127.0,44.0,213.0,127.0,2.0,145.0,20.0,0.0,452.0,371.0,197.0,3.0,0.0,12.63,1.57,0.0,2.02,0.0,0.0,0.0,0.0,0.0,417.32,5.340000000000001,228.29999999999998,0.0,1.04,0.36,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.01,0.0,5.728878446172129,0.7121408678139542,0.0,0.9162576770599921,0.0,0.0,0.0,0.0,0.0,189.29339296568122,2.422186136386317,103.55526122415655,0.0,0.4717366258130651,0.16329344739683022,0.0,0.2676198165670272,0.0,0.0,0.0,0.0,0.0,0.0045359290943563,0.0
166,Thames and Kent,2022.0,51.124138888888886,1.3383611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.886,768.0,26.0,2.0,186.0,49780.0,0.0,0.0,448.0,0.0,5363.0,2293.0,5628.0,31.0,242.0,118.0,2.0,112.0,19.0,0.0,446.0,246.0,216.0,3.0,2590.0,21.2,16.43,0.01,7.92,0.0,0.0,0.0,0.0,0.0,1272.35,13.1,391.21999999999997,7.74,114.96,2.45,0.0,1.2,0.33,0.0,0.0,0.0,0.0,0.07,0.0,9.616169680035561,7.45253150202756,0.0045359290943563,3.5924558427302666,0.0,0.0,0.0,0.0,0.0,577.1289383204362,5.942067113606881,177.45461802941097,3.510809119031852,52.145040868721146,1.111302628117317,0.0,0.5443114913227671,0.1496856601137608,0.0,0.0,0.0,0.0,0.031751503660494604,0.0
