Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts
2022-03,298.515,119.248,1.378,442.976,862.117,444.354,417.763,40.6909464495114,-74.15705749185668,16.0,52.0,2.0,10.0,51.0,32.0,48.0,192.0,32.0,5292.0,72.34248665268,61.18709619548,0.27778245012,20.23623102898,1977.6415314211472,14201.08542522048,0.1898180075819999,433.51502988266816,12.113960372376,4529.33200414535,5727.0
2022-04,276.313,113.536,2.279,419.658,811.786,421.937,389.849,40.6909464495114,-74.15705749185668,8.0,30.0,2.0,4.0,20.0,18.0,12.0,225.0,12.0,4170.0,79.4339198646244,54.576910055255404,0.01322773572,14.778467270908,135.42683698247959,17674.12003265652,0.1178150328128,305.4714740545686,57.56710585344,4020.655194157319,4501.0
2022-04,614360.3,221754.0,14489.5,857472.55,1708075.35,871962.05,836114.3,33.804338012958965,-118.37905453563714,14.0,15.0,,2.0,16.0,,,72.0,40.0,250.0,20.701847326324,51.66753572232,,0.047178924068,222.412030245128,,,837.9774106016192,199.355645960644,481.056151400908,409.0
2022-04,20365.25,65781.5,17992.75,84302.5,188442.0,102295.25,86146.75,37.90095694063927,-122.20986401826484,10.0,4.0,,,,,,48.0,45.0,51.0,5.420285173532,0.1141112668112,,,,,,76.1588647777096,477.38633658765605,14.698130822635202,158.0
2022-04,43155.0,114860.0,13513.0,162965.0,334493.0,176478.0,158015.0,29.602093408239703,-94.66715344569288,2.0,2.0,,,4.0,,,66.0,4.0,117.0,0.0002645547144,0.004850169764,,,27.780008710096,,,41.3497695833628,171.785958248496,105.02815547812139,195.0
2022-04,16013.0,35331.0,10278.0,36571.0,98193.0,46849.0,51344.0,26.14492877245509,-79.93771224550898,86.0,33.0,,2.0,36.0,,6.0,152.0,14.0,2160.0,1112.9622387092916,13.5831649787964,,0.04850169764,72.125551786872,,0.057761112644,1110.2597682092432,5.710413510324,2087.8142840141704,2489.0
2022-04,56461.75,46600.0,4607.0,99290.5,266635.137,103897.5,103061.75,47.449354639175255,-122.42877860824744,,2.0,2.0,2.0,,,2.0,210.0,10.0,85.0,,0.027778245012,0.0049824471212,0.043210603352,,,8.81849048e-05,74.5765850771094,0.0657859389808,24.668117743287404,313.0
2022-05,298.977,118.552,1.353,426.423,845.305,427.776,417.529,40.6909464495114,-74.15705749185668,33.0,255.0,45.0,80.0,52.0,8.0,351.0,252.0,28.0,1527.0,62.89927226085061,50.961174634872,1.3095458362799999,0.7495716908,425.114293342932,1750.47036028,0.8862582932400005,492.5278611116256,21.77285299512,3323.07322262933,2631.0
2022-05,665670.35,243889.5,12392.15,936937.15,1858889.15,949329.3,909559.85,33.804338012958965,-118.37905453563714,14.0,10.0,,2.0,18.0,,,126.0,36.0,399.0,5.8692345238688,9.217086249696,,0.0091271376468,103.388423312044,,,1605.3186022273076,890.9207173416808,900.3849858795312,605.0
2022-05,35188.0,75067.25,15254.0,98792.25,224301.5,114046.25,110255.25,37.90095694063927,-122.20986401826484,38.0,4.0,,,,,2.0,114.0,52.0,48.0,16.320159869074,0.010582188576,,,,,0.020282528104,124.2191087842808,537.918659864996,183.4343464159804,258.0
2022-05,56741.0,106358.0,13469.0,158798.0,335366.0,172267.0,163099.0,29.602093408239703,-94.66715344569288,4.0,14.0,2.0,,4.0,2.0,2.0,92.0,2.0,82.0,0.89948602896,0.90169065158,2.029134659448,,21.9580412952,20970.1939916304,0.005291094288,13.8267757783064,0.2809571066928,126.324435201476,204.0
2022-05,80116.0,46200.5,6942.0,120623.75,329740.1665,127565.75,126316.5,47.449354639175255,-122.42877860824744,14.0,4.0,,,,,,236.0,,78.0,0.42324345058759977,572.235374643392,,,,,,43.807593111269796,,10.623194556732,332.0
2022-05,15546.0,35199.0,11174.0,35583.0,97502.0,46757.0,50745.0,26.14492877245509,-79.93771224550898,98.0,27.0,,,22.0,2.0,6.0,219.0,8.0,1878.0,141.989601690148,1.6444721047104,,,54.7518027677,8.9507678372,0.567910786912,832.0093648919219,26.92285143544,1247.8819022580403,2260.0
2022-06,11621.0,36871.0,11002.0,34743.0,94237.0,45745.0,48492.0,26.14492877245509,-79.93771224550898,68.0,22.0,2.0,,16.0,2.0,12.0,222.0,6.0,1929.0,920.880568713528,20.5079287206688,0.00440924524,,37.635553670544,8.4657508608,0.0251326978679998,683.7367651045836,17.4827014690524,1466.8705063139273,2279.0
2022-06,53392.0,102889.0,9764.0,157778.0,323823.0,167542.0,156281.0,29.602093408239703,-94.66715344569288,4.0,16.0,2.0,,,,2.0,32.0,4.0,56.0,4.921158612364,1.035290782352,11.835296073208,,,,0.000440924524,7.8243379557372,1170.7868885772,57.80630740771,116.0
2022-06,69687.00000000003,51963.75,5996.0,113294.5,309122.628,119290.5,121650.75000000003,47.449354639175255,-122.42877860824744,4.0,6.0,,,2.0,2.0,2.0,225.0,4.0,26.0,0.0164023922927998,0.0409618882796,,,0.0091271376468,40431.6324470376,0.00440924524,42.6922524815856,0.071429772888,11.109534306704,271.0
2022-06,307.646,109.843,1.66,440.804,859.953,442.464,417.48900000000003,40.6909464495114,-74.15705749185668,78.0,318.0,8.0,30.0,87.0,21.0,462.0,333.0,144.0,1572.0,108.855005560596,13.79652835596,0.14109584768,0.3306933929999999,1431.36005452548,8037.833610258001,1.2235655540999995,397.849945863654,2.36776469388,3369.139870493086,3053.0
2022-06,624242.45,209192.5,18230.95,860357.4,1712023.3,878588.35,833434.95,33.804338012958965,-118.37905453563714,10.0,16.0,2.0,2.0,12.0,,2.0,120.0,30.0,432.0,22.71753378779,14.873266043568002,2.2266688462,0.01984160358,63.256795911136,,0.011464037624,1278.019380074381,1214.165484172844,1899.713765638055,626.0
2022-06,40408.0,68370.5,11787.5,95530.0,216096.0,107317.5,108778.5,37.90095694063927,-122.20986401826484,18.0,,,,,4.0,,44.0,81.0,32.0,33.217489940064,,,,,169.75594174,,70.7125209648092,325.32623923161,97.7823325440984,179.0
2022-07,31542.0,47165.75,12185.25,69463.0,160356.0,81648.25,78707.75,37.90095694063927,-122.20986401826484,33.0,2.0,,,,2.0,4.0,46.0,46.0,16.0,217.29796715351398,0.005732018812,,,,94.357848136,2.816625859312,51.9548421421584,152.807243961964,51.624766043492,149.0
2022-07,11234.0,33851.0,12061.0,29664.0,86810.0,41725.0,45085.0,26.14492877245509,-79.93771224550898,72.0,6.0,4.0,,30.0,2.0,2.0,198.0,8.0,1062.0,167.824251400356,2.417589165092,17.817760014839997,,83.383677658164,8.377565956,0.00881849048,1718.664357926165,2.08557299852,610.956484492024,1384.0
2022-07,275.554,95.823,1.821,402.969,776.167,404.79,371.37699999999995,40.6909464495114,-74.15705749185668,44.0,258.0,,46.0,32.0,10.0,69.0,240.0,34.0,1845.0,101.48098382122,113.30071525873078,,4.817982273748,177.50474932477601,2098.139347454,0.2546339126099999,4718.490741379068,9.149183873,2564.9758813719436,2578.0
2022-07,57663.0,102644.0,8310.0,159881.0,328498.0,168191.0,160307.0,29.602093408239703,-94.66715344569288,4.0,6.0,2.0,2.0,10.0,,2.0,48.0,2.0,86.0,7.313174155064,12.16290299454,2.103650904004,1.862465189376,96.788224112288,,0.069225150268,23.6460326504292,0.0022487150724,76.2721823803776,162.0
2022-07,626185.95,213310.0,20143.6,861627.25,1721266.8,881770.85,839495.95,33.804338012958965,-118.37905453563714,14.0,16.0,,,18.0,,,56.0,16.0,501.0,11.5669494079016,22.543148138548,,,57.366926119544,,,893.6812135090876,2974.56766935594,658.8842968178117,621.0
2022-07,58837.0,40696.75,6157.0,88501.75,260571.94,94658.75,99533.75,47.449354639175255,-122.42877860824744,47.0,8.0,4.0,4.0,6.0,2.0,24.0,448.0,6.0,58.0,0.1543676758523999,0.0194888639608,0.053131405142,0.033951188348,0.3920700867408,469.8491727744,0.050089025926399994,44.7387595672792,0.0816592218448,6.1446359815592,607.0
2022-08,303.662,109.058,1.75,428.721,843.191,430.471,412.71999999999997,40.6909464495114,-74.15705749185668,76.0,192.0,2.0,78.0,129.0,8.0,303.0,150.0,48.0,1011.0,189.6656240665056,17.2523184052624,18.077905484,1.5638270092708,1771.3597548526072,3915.40977312,0.5404852815192001,2402.310976011817,9.5482646596724,3198.1928813826325,1997.0
2022-08,585886.75,223727.25,14508.75,788131.95,1612254.7,802640.7,809614.0,33.804338012958965,-118.37905453563714,16.0,10.0,,,52.0,,8.0,129.0,36.0,516.0,582.9152720939104,0.5070632026,,,219.0783762889736,,0.465616297344,2689.0132851598846,441.22633683667794,867.1102859824782,767.0
2022-08,62039.25,48562.5,3259.0,102156.5,280435.62,105415.5,110601.75,47.449354639175255,-122.42877860824744,8.0,4.0,,2.0,,,4.0,317.0,6.0,42.0,1.04499112188,2.2769342419360004,,0.0767649596284,,,0.009700339528,44.799827613853196,0.0944901254932,1.9357027528124,383.0
2022-08,78094.0,116841.0,7775.0,180132.0,382842.0,187907.0,194935.0,29.602093408239703,-94.66715344569288,8.0,8.0,,,12.0,,,57.0,,93.0,474.522531804276,2.564417031584,,,50.112835850696,,,17.9514924229692,,51.431420639718,178.0
2022-08,43442.75,67838.0,11997.75,87844.0,211122.5,99841.75,111280.75,37.90095694063927,-122.20986401826484,57.0,,,2.0,8.0,20.0,2.0,141.0,56.0,75.0,120.44561056921022,,,0.000440924524,15.896210939248,1069.419310543553,0.001763698096,258.97770260441223,125.9062623829144,817.8460314244464,361.0
2022-08,10552.0,34994.0,12856.0,33981.0,92383.0,46837.0,45546.0,26.14492877245509,-79.93771224550898,129.0,33.0,2.0,,30.0,,4.0,240.0,4.0,1632.0,419.19223606108795,1.564841135676,0.0110231131,,42.508651509792,,0.205470828184,568.3811211017509,4.47979316384,883.0387285044305,2074.0
2022-09,10658.0,33595.0,10316.0,28536.0,83105.0,38852.0,44253.0,26.14492877245509,-79.93771224550898,40.0,48.0,,,81.0,,2.0,158.0,8.0,1401.0,109.7864145250936,63.1930602711918,,,195.9601082475462,,0.00220462262,166.9445628825236,105.87920594812,1397.1197960595455,1738.0
2022-09,37660.2,54755.75,14510.25,77803.25,184729.45,92313.5,92415.95,37.90095694063927,-122.20986401826484,63.0,4.0,,,,8.0,4.0,66.0,75.0,78.0,247.5310814991102,0.00661386786,,,,277.5178954056,0.0188715696272,81.8256267601576,448.55985965852466,520.0369217017237,298.0
2022-09,63347.74999999997,46315.25,3788.0,102147.75,285314.66,105935.75,109662.99999999997,47.449354639175255,-122.42877860824744,6.0,4.0,,2.0,,2.0,8.0,315.0,8.0,36.0,0.046297075019999995,0.107144659332,,0.008377565956,,3417.7823553336,0.0517645391176,26.2146825574436,0.008377565956,1.7286005038896,381.0
2022-09,556137.0,190620.25,18806.4,686132.65,1451696.3,704939.05,746757.25,33.804338012958965,-118.37905453563714,48.0,10.0,,2.0,10.0,,8.0,76.0,38.0,636.0,312.94177166376,1.317482477712,,0.020282528104,27.4695978452,,0.050265395736,8184.24480307482,4446.28801474048,2908.4543439160734,828.0
2022-09,313.762,103.263,1.77,423.424,842.219,425.19399999999996,417.025,40.6909464495114,-74.15705749185668,69.0,306.0,,8.0,58.0,14.0,178.0,90.0,34.0,750.0,400.26797595327,11.781944205804,,0.13448197982,302.038149109764,2092.627790904,0.479284957588,926.0175598803899,0.838638444648,1424.9043903846912,1507.0
2022-09,62837.0,102744.0,9964.0,177979.0,353524.0,187943.0,165581.0,29.602093408239703,-94.66715344569288,6.0,4.0,,,,,2.0,192.0,,129.0,2.93876195246,0.9316735192119998,,,,,0.007936641432,177.7653577646862,,84.2531367270396,333.0
2022-10,295.922,112.325,1.848,382.453,792.548,384.301,408.247,40.6909464495114,-74.15705749185668,32.0,24.0,6.0,14.0,92.0,6.0,44.0,74.0,18.0,950.0,31.31886893972,43.25690042702,1.44843706134,20.627772006292,587.2068786709071,3880.1358112,0.073634395508,200.083171425244,8.488238011523999,3021.10681193962,1260.0
2022-10,67656.5,47381.25,9991.0,86752.0,272128.64,96743.0,115037.75,47.449354639175255,-122.42877860824744,6.0,,,,,2.0,4.0,164.0,8.0,30.0,0.0108908357428,,,,,280.506922753796,1.074533064988,29.2252270224108,0.0745603370084,3.6540297152928,214.0
2022-10,40744.0,66408.25,15875.5,79459.25,202487.0,95334.75,107152.25,37.90095694063927,-122.20986401826484,6.0,2.0,,,,,2.0,94.0,54.0,36.0,58.298599638756,0.0016314207388,,,,,0.739871351272,203.353067695228,163.965059504046,196.2076212290936,194.0
2022-10,63823.0,118781.0,8098.0,181292.0,371994.0,189390.0,182604.0,29.602093408239703,-94.66715344569288,14.0,2.0,,,6.0,,,144.0,2.0,160.0,17.3260409856752,5.2029093832,,,277.1651557864,,,152.6836087254344,0.0041005980732,100.0101477940608,328.0
2022-10,476269.0,209482.75,20874.8,630230.9,1336857.45,651105.7,685751.75,33.804338012958965,-118.37905453563714,18.0,18.0,,,34.0,,16.0,78.0,28.0,438.0,5.51155655,5.911034168744,,,172.36312845041198,,1.235911440772,2818.910289270844,119.414706985872,2940.024760296736,630.0
2022-10,11352.0,37133.0,11622.0,31189.0,91296.0,42811.0,48485.0,26.14492877245509,-79.93771224550898,58.0,16.0,,,24.0,,2.0,186.0,4.0,1132.0,251.1955390793956,11.8523157598344,,,68.712355046588,,0.155646356972,228.6832556575276,2.178608073084,1261.849046358562,1422.0
2022-11,59436.0,118187.0,6708.0,164619.0,348950.0,171327.0,177623.0,29.602093408239703,-94.66715344569288,4.0,,,,,,2.0,52.0,2.0,42.0,0.784404728196,,,,,,0.0025132697868,21.756097863208,0.0122577017672,38.950611063374,102.0
2022-11,9289.0,32213.0,12681.0,27560.0,81743.0,40241.0,41502.0,26.14492877245509,-79.93771224550898,86.0,18.0,,,22.0,,4.0,128.0,12.0,1254.0,791.1490656226515,0.601421050736,,,68.17178158016401,,0.066579603124,364.6937003399736,11.475942586148,1257.5920082642467,1524.0
2022-11,47674.5,48930.5,5272.0,86708.25,247036.6,91980.25,96605.0,47.449354639175255,-122.42877860824744,2.0,2.0,,,,,,146.0,4.0,18.0,0.0142859545776,0.03086471668,,,,,,13.204719459847201,0.016755131912,3.3220576411732,172.0
2022-11,38481.25,63282.75,14196.5,68645.75,184606.25,82842.25,101764.0,37.90095694063927,-122.20986401826484,10.0,,2.0,,,2.0,,90.0,34.0,52.0,4.013295017448,,0.0007936641432,,,73.85485777,,98.1921718891564,243.831702696524,618.0647610207852,190.0
2022-11,424218.25,215103.75,22242.7,566521.8,1228085.5,588764.5,639422.0,33.804338012958965,-118.37905453563714,12.0,10.0,2.0,,40.0,,18.0,76.0,88.0,460.0,12.09015044808,2.029134659448,0.080248263368,,255.532075865388,,2.754455501428,1664.7506204012316,650.214640410888,1053.2606172351675,706.0
2022-11,261.325,110.111,1.975,349.658,723.069,351.63300000000004,371.436,40.6909464495114,-74.15705749185668,36.0,92.0,,12.0,66.0,20.0,54.0,120.0,14.0,1034.0,414.037828375528,16.162529351744,,22.574453779752,495.46247837356,12299.369134718,0.07495716908,284.9087163693404,58.297717789708,2896.901460000488,1448.0
2022-12,41777.0,107576.0,6619.0,136055.0,292027.0,142674.0,149353.0,29.602093408239703,-94.66715344569288,4.0,,,,2.0,,,32.0,4.0,34.0,0.9889496148796,,,,0.0519850013796,,,160.6576405570696,339.52731583834,79.7191098467476,76.0
2022-12,47082.24999999997,46780.5,7940.2,85183.25,231798.88999999998,93123.45,93862.74999999997,47.449354639175255,-122.42877860824744,4.0,,2.0,,,,,132.0,6.0,28.0,0.0555564900239998,,0.008377565956,,,,,8.3708639032352,0.07275254646,5.6362059129348,172.0
2022-12,204.115,102.866,2.434,303.596,613.011,306.03000000000003,306.981,40.6909464495114,-74.15705749185668,20.0,58.0,,16.0,72.0,20.0,16.0,94.0,6.0,822.0,150.326161665416,24.283477234776,,4.210388279676,511.62236217816,11880.0940048464,0.020723452628,203.150242414188,13.320329870039998,1575.4577163648719,1124.0
2022-12,10639.0,33831.0,13595.0,30316.0,88381.0,43911.0,44470.0,26.14492877245509,-79.93771224550898,46.0,28.0,,2.0,28.0,,2.0,134.0,2.0,1092.0,478.961318987384,4.721419802992,,0.000440924524,122.907270140476,,0.003086471668,427.562747224704,11.9931470528,1021.2506872889824,1334.0
2022-12,443179.25,212300.0,23807.9,593689.35,1272975.5,617497.25,655479.25,33.804338012958965,-118.37905453563714,24.0,8.0,,,18.0,,4.0,70.0,50.0,546.0,18.984887229868,63.5633266402208,,,80.23062638704,,1.087760800708,1667.422667109124,351.176100837896,1925.169506858564,720.0
2022-12,25740.5,58301.5,13419.0,65566.25,163027.25,78985.25,84042.0,37.90095694063927,-122.20986401826484,6.0,2.0,,,2.0,2.0,,72.0,32.0,48.0,50.812142145760006,0.00220462262,,,0.002645547144,13.3159206248,,100.93423741146,159.415379803152,310.44203825984675,164.0
2023-01,35067.0,113875.0,21648.0,149400.0,319990.0,171048.0,148942.0,29.602093408239703,-94.66715344569288,4.0,2.0,,,,,,38.0,2.0,22.0,2.8400389515364,0.0014550509292,,,,,,9.935793223816,0.0027778245012,31.5665803373032,68.0
2023-01,207.643,112.269,1.537,323.981,645.43,325.518,319.91200000000003,40.6909464495114,-74.15705749185668,12.0,52.0,2.0,6.0,48.0,8.0,26.0,100.0,2.0,696.0,8.050840883716,21.433782036164,0.980616141376,4.51286250314,438.6317164752,4155.7136387,0.0485016976399998,677.367654447856,7.936641432,1525.343557740604,952.0
2023-01,42356.25,38637.0,4622.5,79067.25,213094.63,83689.75,80993.25,47.449354639175255,-122.42877860824744,2.0,,,,,2.0,6.0,128.0,2.0,18.0,0.000881849048,,,,,0.113317602668,0.399918543268,1583.154715318078,0.139773074108,1.4843283175936,158.0
2023-01,436228.0,208346.25,19778.7,635434.0,1299785.95,655212.7,644574.25,33.804338012958965,-118.37905453563714,6.0,8.0,,,26.0,2.0,4.0,80.0,36.0,428.0,8.53850340726,22.318276631308,,,64.15892748724,21715.532807,0.01322773572,2716.327302786791,550.899477851556,1057.253673816964,590.0
2023-01,38013.5,57278.75,17299.0,66636.5,179227.75,83935.5,95292.25,37.90095694063927,-122.20986401826484,4.0,,,,,10.0,,76.0,18.0,34.0,0.541455315472,,,,,187.6574774144,,404.1627504586668,141.32292380986,180.182483959028,142.0
2023-01,15550.0,31760.0,14515.0,30320.0,92145.0,44835.0,47310.0,26.14492877245509,-79.93771224550898,16.0,22.0,4.0,2.0,24.0,,6.0,140.0,10.0,1102.0,43.952238401368,10.011632241944,6.76378219816,0.00440924524,134.260194784428,,0.173724262456,497.437379316556,0.227957978908,1122.910862836756,1326.0
2023-02,10767.0,32565.0,12912.0,27609.0,83853.0,40521.0,43332.0,26.14492877245509,-79.93771224550898,38.0,30.0,2.0,,38.0,,4.0,200.0,12.0,1166.0,57.8058223907336,17.451572197658,8.81849048,,849.6223595578164,,0.015211896078,502.1798312193428,28.7194865933828,926.0808766420364,1490.0
2023-02,182.936,98.692,1.235,288.314,571.177,289.54900000000004,281.628,40.6909464495114,-74.15705749185668,14.0,40.0,,6.0,54.0,16.0,32.0,296.0,16.0,908.0,37.7321161413,35.996196290312,,44.10788475834,312.9992682216896,9970.626261212,0.153441734352,1471.438330058984,23.59166665662,3227.844416281072,1382.0
2023-02,42946.75,45715.75,4352.0,83104.25,225747.19,87456.25,88662.5,47.449354639175255,-122.42877860824744,6.0,4.0,,,,,2.0,144.0,,34.0,53259.286790342885,0.0203707130088,,,,,0.0263672865352,10.580380785451599,,9.551218853983201,190.0
2023-02,25460.5,55740.5,14562.5,58073.25,153836.75,72635.75,81201.0,37.90095694063927,-122.20986401826484,8.0,2.0,,2.0,,2.0,,84.0,56.0,22.0,39.018733902332,0.002645547144,,0.35053499658,,15.652820602,,465.42118824213,616.5319750980041,11.3668578589104,176.0
2023-02,318388.5,193323.0,15433.2,504377.45,1031521.15,519810.65,511711.5,33.804338012958965,-118.37905453563714,20.0,4.0,,,8.0,,2.0,112.0,46.0,356.0,21.505211809052,8.8736060455,,,32.2756751568,,0.013668660244,3313.0146760180314,4476.002094782648,759.5418320442355,548.0
2023-02,37400.0,116265.0,17841.0,141946.0,313452.0,159787.0,153665.0,29.602093408239703,-94.66715344569288,2.0,,,,,2.0,,40.0,2.0,40.0,0.001763698096,,,,,35.2298694676,,198.55638207598923,15.1678036256,91.929015395546,86.0
2023-03,39021.75,51758.75,8613.0,79263.5,240978.58000000002,87876.5,90780.5,47.449354639175255,-122.42877860824744,8.0,4.0,6.0,,2.0,2.0,4.0,184.0,,40.0,0.1735919850987998,0.0217816714856,0.1212542440999998,,0.0824969784404,749.02494439024,0.37258122278,479.95185593055,,10.0436874548388,250.0
2023-03,14971.0,36336.0,14382.0,29424.0,95113.0,43806.0,51307.0,26.14492877245509,-79.93771224550898,62.0,30.0,,,26.0,,10.0,172.0,10.0,1512.0,64.037232318616,5.574608756932,,,54.112021283376,,0.924618726828,517.4882456756465,221.8732204768,1159.0756245725931,1822.0
2023-03,36905.0,119824.0,9948.0,133912.0,300589.0,143860.0,156729.0,29.602093408239703,-94.66715344569288,2.0,2.0,,,,,2.0,62.0,22.0,86.0,0.0018959754532,0.0075398093604,,,,,0.0027337320488,90.0512501251872,1955.104313717448,78.7049393490952,176.0
2023-03,168.936,117.924,1.423,286.142,574.452,287.565,286.86,40.6909464495114,-74.15705749185668,26.0,94.0,6.0,14.0,44.0,12.0,22.0,182.0,12.0,1268.0,71.63259816904,17.252935699595998,2.272524996696,0.067020527648,134.684364176516,11896.143657519999,0.301151449892,1741.396574500604,41.295668144268,2644.455547155934,1680.0
2023-03,375910.75,231788.25,20303.8,599109.95,1227111.75,619413.75,607699.0,33.804338012958965,-118.37905453563714,22.0,14.0,,,26.0,2.0,14.0,94.0,40.0,406.0,82.02077995448,5.166665387327201,,,195.7711941352384,745.16244556,1.99959271634,3675.724083722648,1828.1191972092104,2056.050676553318,618.0
2023-03,26224.75,65634.5,18097.0,60311.25,170267.5,78408.25,91859.25,37.90095694063927,-122.20986401826484,8.0,2.0,,,,8.0,,40.0,46.0,30.0,15.62195588532,0.0220462262,,,,927.3083664244,,184.389785767036,435.767470767296,1100.73280020408,134.0
2023-04,11051.0,31408.0,12767.0,27903.0,83129.0,40670.0,42459.0,26.14492877245509,-79.93771224550898,48.0,22.0,8.0,,18.0,,8.0,128.0,8.0,1266.0,166.993108672616,19.1329937774796,17.4826573766,,84.581669589872,,1.00971715996,252.4884179686684,44.25118522864,993.554851070518,1506.0
2023-04,455151.25,210864.75,21011.25,657132.5,1344158.75,678143.75,666016.0,33.804338012958965,-118.37905453563714,10.0,18.0,2.0,,46.0,,2.0,108.0,38.0,392.0,148.606556021816,51.1475093387144,0.31746565728,,171.158963575368,,0.007495716908,3473.4893769900937,769.298213079236,2785.7345107907504,616.0
2023-04,42433.0,110318.0,14408.0,140720.0,307879.0,155128.0,152751.0,29.602093408239703,-94.66715344569288,8.0,2.0,,,,2.0,2.0,42.0,2.0,24.0,12.2290857655924,0.005291094288,,,,230.162601528,0.003086471668,15.8621274735428,48.722159902,46.0537728676568,82.0
2023-04,214.938,110.243,2.333,320.948,648.462,323.281,325.181,40.6909464495114,-74.15705749185668,34.0,124.0,2.0,8.0,48.0,,102.0,162.0,18.0,1042.0,158.962550317004,18.711954949512,4.9824471212,0.070988848364,180.50127238988,,0.13889122506,803.068622372396,30.262413780216,5952.610264885532,1540.0
2023-04,24754.25,63193.0,16422.5,70111.75,174481.5,86534.25,87947.25,37.90095694063927,-122.20986401826484,6.0,,,,2.0,4.0,,48.0,64.0,24.0,7.942814375336,,,,0.000881849048,55.247842857200006,,1228.733630445804,1237.817557489252,154.4012302086764,148.0
2023-04,36368.5,47120.5,5542.0,85339.25,232320.78,90881.25,83489.0,47.449354639175255,-122.42877860824744,8.0,2.0,2.0,,2.0,,4.0,168.0,4.0,10.0,0.0104940036712,2.736377595944,0.06172943336,,0.1709023455024,,0.0022487150724,58.010631832131594,0.035714886444,3.1464374032639997,200.0
2023-05,12281.0,31443.0,12840.0,27205.0,83769.0,40045.0,43724.0,26.14492877245509,-79.93771224550898,52.0,12.0,4.0,,16.0,,4.0,114.0,14.0,1416.0,551.3290265228368,15.808466958972001,26.5877487972,,495.913764623874,,8.81849048e-05,210.8223732242404,7.997929940836,782.6212766813248,1632.0
2023-05,28315.0,63475.0,15836.0,70887.25,178513.25,86723.25,91790.0,37.90095694063927,-122.20986401826484,10.0,4.0,,,2.0,,,72.0,34.0,28.0,60.647404578104,0.164905771976,,,0.045856150496,,,238.771211934576,340.75088139244,593.324794626312,150.0
2023-05,212.995,110.695,1.191,351.43,676.311,352.621,323.69,40.6909464495114,-74.15705749185668,22.0,258.0,4.0,30.0,44.0,14.0,54.0,174.0,6.0,882.0,40.6637351164712,36.29029294782,7.37005341866,0.1446232438719998,192.0064482719692,13949.529165788,0.140654923156,449.94583976104,0.0934759990879998,1861.9214412530032,1488.0
2023-05,38038.25,42712.75,5045.0,78151.25,229973.81,83196.25,80751.0,47.449354639175255,-122.42877860824744,2.0,2.0,,,2.0,,2.0,182.0,,22.0,0.000881849048,0.0180338130316,,,0.001763698096,,0.0138450300536,1799.35896918981,,0.7970592620347998,212.0
2023-05,39430.0,109220.0,12087.0,139745.0,300482.0,151832.0,148650.0,29.602093408239703,-94.66715344569288,2.0,6.0,,,2.0,,,46.0,,38.0,0.00881849048,1.2276220597207999,,,0.2996963989628,,,17.0315474960956,,16.2510229037108,94.0
2023-05,521438.25,229611.0,15505.8,770811.15,1537365.2,786316.95,751049.25,33.804338012958965,-118.37905453563714,2.0,24.0,2.0,2.0,36.0,,10.0,106.0,58.0,410.0,4.5415225972,0.8329064258359998,0.12345886672,0.009259415004,118.177031847004,,0.21384839414,3033.081440162412,428.548213535844,940.9616384025124,650.0
2023-06,9225.0,30707.0,12677.0,24316.0,76925.0,36993.0,39932.0,26.14492877245509,-79.93771224550898,54.0,10.0,,,16.0,,4.0,72.0,,1068.0,429.240024114,1.703732360736,,,11.718010149824,,0.0110231130999998,127.9123807822096,,953.0641347372645,1224.0
2023-06,46961.0,103726.0,18660.0,146636.0,315983.0,165296.0,150687.0,29.602093408239703,-94.66715344569288,2.0,4.0,2.0,,2.0,2.0,4.0,46.0,,26.0,0.004188782978,1.84306451032,0.093035074564,,13.448197982,2203.740770952,0.0014550509292,7.6322712330828,,40.7587543513932,88.0
2023-06,194.154,101.509,2.168,326.681,624.512,328.849,295.663,40.6909464495114,-74.15705749185668,30.0,232.0,2.0,14.0,42.0,,32.0,160.0,8.0,1358.0,284.784772485644,25.257038583768,4.850169764,0.089507678372,116.772687238064,,0.409177958272,600.411774500564,25.070527510116,2736.8616869789,1878.0
2023-06,41204.5,45891.25,6954.0,91088.75,254457.75,98042.75,87095.75,47.449354639175255,-122.42877860824744,,,,,2.0,,,186.0,2.0,24.0,,,,,23.0162601528,,,488.1417644091356,0.000881849048,1.7504262678276,214.0
2023-06,23878.75,54137.75,11515.5,66295.25,155827.25,77810.75,78016.5,37.90095694063927,-122.20986401826484,8.0,,,,,,,52.0,24.0,20.0,37.735643537492,,,,,,,277.399286708644,320.199830253324,2395.086229270041,104.0
