,Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts,Ratio_Cocaine,Ratio_Ecstasy,Ratio_Fentanyl,Ratio_Heroin,Ratio_Ketamine,Ratio_Khat (Catha Edulis),Ratio_Lsd,Ratio_Marijuana,Ratio_Methamphetamine,Ratio_Other Drugs**,Hub Portuario
286,2022-09,313762.0,103263.0,1770.0,423424.0,842219.0,425194.0,417025.0,40.6909464495114,-74.15705749185668,69.0,306.0,,8.0,58.0,14.0,178.0,90.0,34.0,750.0,400.26797595327,11.781944205804,,0.13448197982,302.038149109764,2092.627790904,0.479284957588,926.01755988039,0.838638444648,1424.9043903846912,1507.0,5.800985158743043,0.038503085639882355,,0.0168102474775,5.207554294995931,149.473413636,0.002692612121280899,10.289083998671,0.024665836607294118,1.8998725205129217,Newark/New York
287,2022-09,62837.0,102744.0,9964.0,177979.0,353524.0,187943.0,165581.0,29.602093408239703,-94.66715344569288,6.0,4.0,,,,,2.0,192.0,,129.0,2.93876195246,0.9316735192119998,,,,,0.007936641432,177.7653577646862,,84.2531367270396,333.0,0.48979365874333336,0.23291837980299995,,,,,0.003968320716,0.9258612383577406,,0.6531250909072838,Houston
288,2022-10,295922.0,112325.0,1848.0,382453.0,792548.0,384301.0,408247.0,40.6909464495114,-74.15705749185668,32.0,24.0,6.0,14.0,92.0,6.0,44.0,74.0,18.0,950.0,31.31886893972,43.25690042702,1.44843706134,20.627772006292,587.2068786709071,3880.1358112,0.073634395508,200.083171425244,8.488238011523999,3021.10681193962,1260.0,0.97871465436625,1.8023708511258334,0.24140617689,1.4734122861637142,6.3826834638142085,646.6893018666666,0.0016735089888181816,2.7038266408816756,0.47156877841799993,3.1801124336206525,Newark/New York
289,2022-10,67656.5,47381.25,9991.0,86752.0,272128.64,96743.0,115037.75,47.449354639175255,-122.42877860824744,6.0,,,,,2.0,4.0,164.0,8.0,30.0,0.0108908357428,,,,,280.506922753796,1.074533064988,29.2252270224108,0.0745603370084,3.6540297152928,214.0,0.0018151392904666667,,,,,140.253461376898,0.268633266247,0.1782026037951878,0.00932004212605,0.12180099050976,Seattle/Tacoma
290,2022-10,40744.0,66408.25,15875.5,79459.25,202487.0,95334.75,107152.25,37.90095694063927,-122.20986401826484,6.0,2.0,,,,,2.0,94.0,54.0,36.0,58.298599638756,0.0016314207388,,,,,0.739871351272,203.353067695228,163.965059504046,196.2076212290936,194.0,9.716433273126,0.0008157103694,,,,,0.369935675636,2.1633305073960423,3.0363899908156666,5.450211700808156,Oakland
291,2022-10,63823.0,118781.0,8098.0,181292.0,371994.0,189390.0,182604.0,29.602093408239703,-94.66715344569288,14.0,2.0,,,6.0,,,144.0,2.0,160.0,17.3260409856752,5.2029093832,,,277.1651557864,,,152.6836087254344,0.0041005980732,100.0101477940608,328.0,1.237574356119657,2.6014546916,,,46.19419263106667,,,1.0603028383710722,0.0020502990366,0.62506342371288,Houston
292,2022-10,476269.0,209482.75,20874.8,630230.9,1336857.45,651105.7,685751.75,33.804338012958965,-118.37905453563714,18.0,18.0,,,34.0,,16.0,78.0,28.0,438.0,5.51155655,5.911034168744,,,172.36312845041198,,1.235911440772,2818.910289270844,119.414706985872,2940.024760296736,630.0,0.3061975861111111,0.32839078715244446,,,5.069503777953294,,0.07724446504825,36.139875503472354,4.264810963781143,6.712385297481132,Los Angeles/Long Beach
293,2022-10,11352.0,37133.0,11622.0,31189.0,91296.0,42811.0,48485.0,26.14492877245509,-79.93771224550898,58.0,16.0,,,24.0,,2.0,186.0,4.0,1132.0,251.1955390793956,11.8523157598344,,,68.712355046588,,0.155646356972,228.6832556575276,2.178608073084,1261.849046358562,1422.0,4.330957570334407,0.74076973498965,,,2.8630147936078334,,0.077823178486,1.2294798691264925,0.544652018271,1.1147076381259382,Miami/Fort Lauderdale
294,2022-11,59436.0,118187.0,6708.0,164619.0,348950.0,171327.0,177623.0,29.602093408239703,-94.66715344569288,4.0,,,,,,2.0,52.0,2.0,42.0,0.784404728196,,,,,,0.0025132697868,21.756097863208,0.0122577017672,38.950611063374,102.0,0.196101182049,,,,,,0.0012566348934,0.41838649736938466,0.0061288508836,0.9273955015089047,Houston
295,2022-11,9289.0,32213.0,12681.0,27560.0,81743.0,40241.0,41502.0,26.14492877245509,-79.93771224550898,86.0,18.0,,,22.0,,4.0,128.0,12.0,1254.0,791.1490656226515,0.601421050736,,,68.17178158016401,,0.066579603124,364.6937003399736,11.475942586148,1257.5920082642467,1524.0,9.199407739798273,0.033412280596444445,,,3.0987173445529095,,0.016644900781,2.8491695339060437,0.9563285488456666,1.0028644404021105,Miami/Fort Lauderdale
296,2022-11,47674.5,48930.5,5272.0,86708.25,247036.6,91980.25,96605.0,47.449354639175255,-122.42877860824744,2.0,2.0,,,,,,146.0,4.0,18.0,0.0142859545776,0.03086471668,,,,,,13.2047194598472,0.016755131912,3.3220576411732,172.0,0.0071429772888,0.01543235834,,,,,,0.09044328397155615,0.004188782978,0.18455875784295556,Seattle/Tacoma
297,2022-11,38481.25,63282.75,14196.5,68645.75,184606.25,82842.25,101764.0,37.90095694063927,-122.20986401826484,10.0,,2.0,,,2.0,,90.0,34.0,52.0,4.013295017448,,0.0007936641432,,,73.85485777,,98.1921718891564,243.831702696524,618.0647610207852,190.0,0.4013295017448,,0.0003968320716,,,36.927428885,,1.0910241321017378,7.171520667544823,11.885860788861255,Oakland
298,2022-11,424218.25,215103.75,22242.7,566521.8,1228085.5,588764.5,639422.0,33.804338012958965,-118.37905453563714,12.0,10.0,2.0,,40.0,,18.0,76.0,88.0,460.0,12.09015044808,2.029134659448,0.080248263368,,255.532075865388,,2.754455501428,1664.7506204012316,650.214640410888,1053.2606172351675,706.0,1.00751253734,0.20291346594480003,0.040124131684,,6.3883018966347,,0.1530253056348889,21.904613426331995,7.388802731941909,2.2896969939894944,Los Angeles/Long Beach
299,2022-11,261325.0,110111.0,1975.0,349658.0,723069.0,351633.00000000006,371436.0,40.6909464495114,-74.15705749185668,36.0,92.0,,12.0,66.0,20.0,54.0,120.0,14.0,1034.0,414.037828375528,16.162529351744,,22.574453779752,495.46247837356,12299.369134718,0.07495716908,284.9087163693404,58.297717789708,2896.901460000488,1448.0,11.501050788209112,0.1756796668667826,,1.881204481646,7.507007248084242,614.9684567359,0.0013880957237037037,2.374239303077837,4.1641226992648575,2.801645512573006,Newark/New York
300,2022-12,41777.0,107576.0,6619.0,136055.0,292027.0,142674.0,149353.0,29.602093408239703,-94.66715344569288,4.0,,,,2.0,,,32.0,4.0,34.0,0.9889496148796,,,,0.0519850013796,,,160.6576405570696,339.52731583834,79.7191098467476,76.0,0.2472374037199,,,,0.0259925006898,,,5.020551267408425,84.881828959585,2.3446797013749294,Houston
301,2022-12,47082.24999999997,46780.5,7940.2,85183.25,231798.89,93123.45,93862.74999999996,47.449354639175255,-122.42877860824744,4.0,,2.0,,,,,132.0,6.0,28.0,0.0555564900239998,,0.008377565956,,,,,8.3708639032352,0.07275254646,5.6362059129348,172.0,0.01388912250599995,,0.004188782978,,,,,0.0634156356305697,0.01212542441,0.20129306831910002,Seattle/Tacoma
302,2022-12,204115.0,102866.0,2434.0,303596.0,613011.0,306030.00000000006,306981.0,40.6909464495114,-74.15705749185668,20.0,58.0,,16.0,72.0,20.0,16.0,94.0,6.0,822.0,150.326161665416,24.283477234776,,4.210388279676,511.62236217816,11880.0940048464,0.020723452628,203.150242414188,13.320329870039998,1575.457716364872,1124.0,7.5163080832708005,0.41868064197889654,,0.26314926747975,7.105866141363333,594.00470024232,0.00129521578925,2.161172791640298,2.22005497834,1.9166152267212555,Newark/New York
303,2022-12,10639.0,33831.0,13595.0,30316.0,88381.0,43911.0,44470.0,26.14492877245509,-79.93771224550898,46.0,28.0,,2.0,28.0,,2.0,134.0,2.0,1092.0,478.961318987384,4.721419802992,,0.000440924524,122.907270140476,,0.003086471668,427.562747224704,11.9931470528,1021.2506872889824,1334.0,10.41220258668226,0.16862213582114285,,0.000220462262,4.389545362159857,,0.001543235834,3.190766770333612,5.9965735264,0.9352112520961376,Miami/Fort Lauderdale
304,2022-12,443179.25,212300.0,23807.9,593689.35,1272975.5,617497.25,655479.25,33.804338012958965,-118.37905453563714,24.0,8.0,,,18.0,,4.0,70.0,50.0,546.0,18.984887229868,63.5633266402208,,,80.23062638704,,1.087760800708,1667.422667109124,351.176100837896,1925.169506858564,720.0,0.7910369679111667,7.9454158300276,,,4.4572570215022225,,0.271940200177,23.820323815844628,7.02352201675792,3.5259514777629377,Los Angeles/Long Beach
305,2022-12,25740.5,58301.5,13419.0,65566.25,163027.25,78985.25,84042.0,37.90095694063927,-122.20986401826484,6.0,2.0,,,2.0,2.0,,72.0,32.0,48.0,50.812142145760006,0.00220462262,,,0.002645547144,13.3159206248,,100.93423741146,159.415379803152,310.44203825984675,164.0,8.468690357626668,0.00110231131,,,0.001322773572,6.6579603124,,1.4018644084925,4.9817306188485,6.467542463746807,Oakland
306,2023-01,35067.0,113875.0,21648.0,149400.0,319990.0,171048.0,148942.0,29.602093408239703,-94.66715344569288,4.0,2.0,,,,,,38.0,2.0,22.0,2.8400389515364,0.0014550509292,,,,,,9.935793223816,0.0027778245012,31.5665803373032,68.0,0.7100097378841,0.0007275254646,,,,,,0.26146824273200003,0.0013889122506,1.434844560786509,Houston
307,2023-01,207643.0,112269.0,1537.0,323981.0,645430.0,325518.0,319912.00000000006,40.6909464495114,-74.15705749185668,12.0,52.0,2.0,6.0,48.0,8.0,26.0,100.0,2.0,696.0,8.050840883716,21.433782036164,0.980616141376,4.51286250314,438.6317164752,4155.7136387,0.0485016976399998,677.367654447856,7.936641432,1525.343557740604,952.0,0.6709034069763334,0.41218811608007694,0.490308070688,0.7521437505233334,9.1381607599,519.4642048375,0.0018654499092307616,6.77367654447856,3.968320716,2.1915855714663848,Newark/New York
308,2023-01,42356.25,38637.0,4622.5,79067.25,213094.63,83689.75,80993.25,47.449354639175255,-122.42877860824744,2.0,,,,,2.0,6.0,128.0,2.0,18.0,0.000881849048,,,,,0.113317602668,0.399918543268,1583.154715318078,0.139773074108,1.4843283175936,158.0,0.000440924524,,,,,0.056658801334,0.06665309054466667,12.368396213422484,0.069886537054,0.08246268431075555,Seattle/Tacoma
309,2023-01,436228.0,208346.25,19778.7,635434.0,1299785.95,655212.7,644574.25,33.804338012958965,-118.37905453563714,6.0,8.0,,,26.0,2.0,4.0,80.0,36.0,428.0,8.53850340726,22.318276631308,,,64.15892748724,21715.532807,0.01322773572,2716.327302786791,550.899477851556,1057.253673816964,590.0,1.42308390121,2.7897845789135,,,2.4676510572015387,10857.7664035,0.00330693393,33.95409128483489,15.302763273654332,2.470218864058327,Los Angeles/Long Beach
310,2023-01,38013.5,57278.75,17299.0,66636.5,179227.75,83935.5,95292.25,37.90095694063927,-122.20986401826484,4.0,,,,,10.0,,76.0,18.0,34.0,0.541455315472,,,,,187.6574774144,,404.1627504586668,141.32292380986,180.182483959028,142.0,0.135363828868,,,,,18.765747741440002,,5.317930927087721,7.851273544992221,5.299484822324352,Oakland
311,2023-01,15550.0,31760.0,14515.0,30320.0,92145.0,44835.0,47310.0,26.14492877245509,-79.93771224550898,16.0,22.0,4.0,2.0,24.0,,6.0,140.0,10.0,1102.0,43.952238401368,10.011632241944,6.76378219816,0.00440924524,134.260194784428,,0.173724262456,497.437379316556,0.227957978908,1122.910862836756,1326.0,2.7470149000855,0.4550741928156363,1.69094554954,0.00220462262,5.5941747826845,,0.028954043742666666,3.5531241379754,0.0227957978908,1.0189753746250054,Miami/Fort Lauderdale
312,2023-02,10767.0,32565.0,12912.0,27609.0,83853.0,40521.0,43332.0,26.14492877245509,-79.93771224550898,38.0,30.0,2.0,,38.0,,4.0,200.0,12.0,1166.0,57.8058223907336,17.451572197658,8.81849048,,849.6223595578164,,0.015211896078,502.1798312193428,28.7194865933828,926.0808766420364,1490.0,1.5212058523877263,0.5817190732552666,4.40924524,,22.358483146258326,,0.0038029740195,2.510899156096714,2.3932905494485666,0.7942374585266179,Miami/Fort Lauderdale
313,2023-02,182936.0,98692.0,1235.0,288314.0,571177.0,289549.00000000006,281628.0,40.6909464495114,-74.15705749185668,14.0,40.0,,6.0,54.0,16.0,32.0,296.0,16.0,908.0,37.7321161413,35.996196290312,,44.10788475834,312.9992682216896,9970.626261212,0.153441734352,1471.438330058984,23.59166665662,3227.844416281072,1382.0,2.69515115295,0.8999049072578,,7.35131412639,5.796282744846104,623.16414132575,0.0047950541985,4.97107543938846,1.47447916603875,3.554894731587084,Newark/New York
314,2023-02,42946.75,45715.75,4352.0,83104.25,225747.19,87456.25,88662.5,47.449354639175255,-122.42877860824744,6.0,4.0,,,,,2.0,144.0,,34.0,53259.286790342885,0.0203707130088,,,,,0.0263672865352,10.5803807854516,,9.5512188539832,190.0,8876.54779839048,0.0050926782522,,,,,0.0131836432676,0.07347486656563612,,0.28091820158774117,Seattle/Tacoma
315,2023-02,25460.5,55740.5,14562.5,58073.25,153836.75,72635.75,81201.0,37.90095694063927,-122.20986401826484,8.0,2.0,,2.0,,2.0,,84.0,56.0,22.0,39.018733902332,0.002645547144,,0.35053499658,,15.652820602,,465.42118824213,616.5319750980041,11.3668578589104,176.0,4.8773417377915,0.001322773572,,0.17526749829,,7.826410301,,5.540728431453928,11.0094995553215,0.5166753572232,Oakland
316,2023-02,318388.5,193323.0,15433.2,504377.45,1031521.15,519810.65,511711.5,33.804338012958965,-118.37905453563714,20.0,4.0,,,8.0,,2.0,112.0,46.0,356.0,21.505211809052,8.8736060455,,,32.2756751568,,0.013668660244,3313.0146760180314,4476.002094782648,759.5418320442355,548.0,1.0752605904526,2.218401511375,,,4.0344593946,,0.006834330122,29.580488178732423,97.30439336484017,2.1335444720343695,Los Angeles/Long Beach
317,2023-02,37400.0,116265.0,17841.0,141946.0,313452.0,159787.0,153665.0,29.602093408239703,-94.66715344569288,2.0,,,,,2.0,,40.0,2.0,40.0,0.001763698096,,,,,35.2298694676,,198.55638207598923,15.1678036256,91.929015395546,86.0,0.000881849048,,,,,17.6149347338,,4.9639095518997305,7.5839018128,2.2982253848886502,Houston
318,2023-03,39021.75,51758.75,8613.0,79263.5,240978.58,87876.5,90780.5,47.449354639175255,-122.42877860824744,8.0,4.0,6.0,,2.0,2.0,4.0,184.0,,40.0,0.1735919850987998,0.0217816714856,0.1212542440999998,,0.0824969784404,749.02494439024,0.37258122278,479.95185593055,,10.0436874548388,250.0,0.021698998137349976,0.0054454178714,0.0202090406833333,,0.0412484892202,374.51247219512,0.093145305695,2.6084339996225543,,0.25109218637096997,Seattle/Tacoma
319,2023-03,14971.0,36336.0,14382.0,29424.0,95113.0,43806.0,51307.0,26.14492877245509,-79.93771224550898,62.0,30.0,,,26.0,,10.0,172.0,10.0,1512.0,64.037232318616,5.574608756932,,,54.112021283376,,0.924618726828,517.4882456756465,221.8732204768,1159.0756245725931,1822.0,1.032858585784129,0.18582029189773333,,,2.081231587822154,,0.0924618726828,3.0086525911374795,22.18732204768,0.7665844077861066,Miami/Fort Lauderdale
320,2023-03,36905.0,119824.0,9948.0,133912.0,300589.0,143860.0,156729.0,29.602093408239703,-94.66715344569288,2.0,2.0,,,,,2.0,62.0,22.0,86.0,0.0018959754532,0.0075398093604,,,,,0.0027337320488,90.0512501251872,1955.104313717448,78.7049393490952,176.0,0.0009479877266,0.0037699046802,,,,,0.0013668660244,1.4524395181481806,88.86837789624764,0.915173713361572,Houston
321,2023-03,168936.0,117924.0,1423.0,286142.0,574452.0,287565.0,286860.0,40.6909464495114,-74.15705749185668,26.0,94.0,6.0,14.0,44.0,12.0,22.0,182.0,12.0,1268.0,71.63259816904,17.252935699595998,2.272524996696,0.067020527648,134.684364176516,11896.14365752,0.301151449892,1741.396574500604,41.295668144268,2644.455547155934,1680.0,2.7550999295784613,0.18354186914463827,0.37875416611600005,0.004787180546285714,3.061008276739,991.3453047933334,0.013688702267818181,9.568113046706616,3.441305678689,2.085532765895847,Newark/New York
322,2023-03,375910.75,231788.25,20303.8,599109.95,1227111.75,619413.75,607699.0,33.804338012958965,-118.37905453563714,22.0,14.0,,,26.0,2.0,14.0,94.0,40.0,406.0,82.02077995448,5.166665387327201,,,195.7711941352384,745.16244556,1.99959271634,3675.724083722648,1828.1191972092104,2056.050676553318,618.0,3.728217270658182,0.3690475276662286,,,7.529661312893785,372.58122278,0.14282805116714287,39.10344769917711,45.702979930230256,5.064164227963838,Los Angeles/Long Beach
323,2023-03,26224.75,65634.5,18097.0,60311.25,170267.5,78408.25,91859.25,37.90095694063927,-122.20986401826484,8.0,2.0,,,,8.0,,40.0,46.0,30.0,15.62195588532,0.0220462262,,,,927.3083664244,,184.389785767036,435.767470767296,1100.73280020408,134.0,1.952744485665,0.0110231131,,,,115.91354580305,,4.609744644175899,9.473205886245566,36.691093340136,Oakland
324,2023-04,11051.0,31408.0,12767.0,27903.0,83129.0,40670.0,42459.0,26.14492877245509,-79.93771224550898,48.0,22.0,8.0,,18.0,,8.0,128.0,8.0,1266.0,166.993108672616,19.1329937774796,17.4826573766,,84.581669589872,,1.00971715996,252.4884179686684,44.25118522864,993.554851070518,1506.0,3.4790230973461664,0.8696815353399819,2.185332172075,,4.698981643881778,,0.126214644995,1.9725657653802218,5.53139815358,0.7847984605612306,Miami/Fort Lauderdale
325,2023-04,455151.25,210864.75,21011.25,657132.5,1344158.75,678143.75,666016.0,33.804338012958965,-118.37905453563714,10.0,18.0,2.0,,46.0,,2.0,108.0,38.0,392.0,148.606556021816,51.1475093387144,0.31746565728,,171.158963575368,,0.007495716908,3473.4893769900937,769.298213079236,2785.7345107907504,616.0,14.8606556021816,2.8415282965952446,0.15873282864,,3.7208470342471305,,0.003747858454,32.1619386758342,20.244689817874633,7.106465588751914,Los Angeles/Long Beach
326,2023-04,42433.0,110318.0,14408.0,140720.0,307879.0,155128.0,152751.0,29.602093408239703,-94.66715344569288,8.0,2.0,,,,2.0,2.0,42.0,2.0,24.0,12.2290857655924,0.005291094288,,,,230.162601528,0.003086471668,15.8621274735428,48.722159902,46.0537728676568,82.0,1.52863572069905,0.002645547144,,,,115.081300764,0.001543235834,0.37766970175101905,24.361079951,1.9189072028190333,Houston
327,2023-04,214938.0,110243.0,2333.0,320948.0,648462.0,323281.0,325181.0,40.6909464495114,-74.15705749185668,34.0,124.0,2.0,8.0,48.0,,102.0,162.0,18.0,1042.0,158.962550317004,18.711954949512,4.9824471212,0.070988848364,180.50127238988,,0.13889122506,803.068622372396,30.262413780216,5952.610264885532,1540.0,4.675369126970706,0.1509028624960645,2.4912235606,0.0088736060455,3.7604431747891667,,0.0013616786770588236,4.9572137183481235,1.6812452100120001,5.712677797394944,Newark/New York
328,2023-04,24754.25,63193.0,16422.5,70111.75,174481.5,86534.25,87947.25,37.90095694063927,-122.20986401826484,6.0,,,,2.0,4.0,,48.0,64.0,24.0,7.942814375336,,,,0.000881849048,55.247842857200006,,1228.733630445804,1237.817557489252,154.4012302086764,148.0,1.3238023958893332,,,,0.000440924524,13.811960714300001,,25.59861730095425,19.340899335769564,6.433384592028183,Oakland
329,2023-04,36368.5,47120.5,5542.0,85339.25,232320.78,90881.25,83489.0,47.449354639175255,-122.42877860824744,8.0,2.0,2.0,,2.0,,4.0,168.0,4.0,10.0,0.0104940036712,2.736377595944,0.06172943336,,0.1709023455024,,0.0022487150724,58.0106318321316,0.035714886444,3.146437403264,200.0,0.0013117504589,1.368188797972,0.03086471668,,0.0854511727512,,0.0005621787681,0.3453013799531643,0.008928721611,0.3146437403264,Seattle/Tacoma
330,2023-05,12281.0,31443.0,12840.0,27205.0,83769.0,40045.0,43724.0,26.14492877245509,-79.93771224550898,52.0,12.0,4.0,,16.0,,4.0,114.0,14.0,1416.0,551.3290265228368,15.808466958972,26.5877487972,,495.913764623874,,8.81849048e-05,210.8223732242404,7.997929940836,782.6212766813248,1632.0,10.602481279285323,1.317372246581,6.6469371993,,30.994610288992124,,2.20462262e-05,1.8493190633705299,0.5712807100597143,0.5526986417240994,Miami/Fort Lauderdale
331,2023-05,28315.0,63475.0,15836.0,70887.25,178513.25,86723.25,91790.0,37.90095694063927,-122.20986401826484,10.0,4.0,,,2.0,,,72.0,34.0,28.0,60.647404578104,0.164905771976,,,0.045856150496,,,238.771211934576,340.75088139244,593.324794626312,150.0,6.0647404578104,0.041226442994,,,0.022928075248,,,3.3162668324246667,10.022084746836471,21.190171236654002,Oakland
332,2023-05,212995.0,110695.0,1191.0,351430.0,676311.0,352621.0,323690.0,40.6909464495114,-74.15705749185668,22.0,258.0,4.0,30.0,44.0,14.0,54.0,174.0,6.0,882.0,40.6637351164712,36.29029294782,7.37005341866,0.1446232438719998,192.0064482719692,13949.529165788,0.140654923156,449.94583976104,0.0934759990879998,1861.9214412530032,1488.0,1.8483515962032364,0.14066005018534883,1.842513354665,0.004820774795733326,4.363782915272027,996.3949404134286,0.002604720799185185,2.5858956308105747,0.015579333181333302,2.111022042236965,Newark/New York
